postUrl,description,commentCount,likeCount,pubDate,Post_Number,BreakDown,Tagged
https://www.instagram.com/p/BuDFKJqjNpS/,"Presenting the new YS... I mean Celine boutique concept that will be first unveiled at New York’s Madison Avenue location. All Hedi, with a touch of warmth. What do you think? #Celine",39,795.0,2019-02-19T03:23:10.000Z,734,"['Presenting', 'the', 'new', 'YS...', 'I', 'mean', 'Celine', 'boutique', 'concept', 'that', 'will', 'be', 'first', 'unveiled', 'at', 'New', 'York’s', 'Madison', 'Avenue', 'location.', 'All', 'Hedi,', 'with', 'a', 'touch', 'of', 'warmth.', 'What', 'do', 'you', 'think?', '#Celine']",[]
https://www.instagram.com/p/BuBgLoPDMc_/,"New season, new @supremenewyork accessories no one honestly needs but everyone wants. From air fresheners to padlocks to a Super Soaker, what’s not to love? #SupremeNYC #tagafriend",30,897.0,2019-02-18T12:40:49.000Z,735,"['New', 'season,', 'new', '@supremenewyork', 'accessories', 'no', 'one', 'honestly', 'needs', 'but', 'everyone', 'wants.', 'From', 'air', 'fresheners', 'to', 'padlocks', 'to', 'a', 'Super', 'Soaker,', 'what’s', 'not', 'to', 'love?', '#SupremeNYC', '#tagafriend']",['supremenewyork']
https://www.instagram.com/p/Bt7JdVpjEhN/,"If I could go back in time and talk to my younger self, I would tell him to believe he needn’t be so hard on himself every time he failed, to believe everything in life has its time and place, and to believe that life does truly get better with age. #happybirthday #happybirthdaytome",199,1657.0,2019-02-16T01:26:49.000Z,736,"['If', 'I', 'could', 'go', 'back', 'in', 'time', 'and', 'talk', 'to', 'my', 'younger', 'self,', 'I', 'would', 'tell', 'him', 'to', 'believe', 'he', 'needn’t', 'be', 'so', 'hard', 'on', 'himself', 'every', 'time', 'he', 'failed,', 'to', 'believe', 'everything', 'in', 'life', 'has', 'its', 'time', 'and', 'place,', 'and', 'to', 'believe', 'that', 'life', 'does', 'truly', 'get', 'better', 'with', 'age.', '#happybirthday', '#happybirthdaytome']",[]
https://www.instagram.com/p/Bt53cvID2vL/,"And in our final chapter of ‘The Language of Love’ with @chanelofficial, know that physical touch not only feels nice, it’s also essential for our well-being. #ChanelFineJewellery #ChanelWatches
-
Videography: @csasadnra, @jeremykieran & @minhuahahaha c/o @telescope.sg
Creative Direction: @bagaholicboy & @wongisaac
Hair & Makeup: @larryyeo & @oohllama
Jewellery & Wardrobe: @chanelofficial
Model: @malisiri c/o @basicmodels",27,644.0,2019-02-15T13:31:54.000Z,737,"['And', 'in', 'our', 'final', 'chapter', 'of', '‘The', 'Language', 'of', 'Love’', 'with', '@chanelofficial,', 'know', 'that', 'physical', 'touch', 'not', 'only', 'feels', 'nice,', 'it’s', 'also', 'essential', 'for', 'our', 'well-being.', '#ChanelFineJewellery', '#ChanelWatches', '-', 'Videography:', '@csasadnra,', '@jeremykieran', '&', '@minhuahahaha', 'c/o', '@telescope.sg', 'Creative', 'Direction:', '@bagaholicboy', '&', '@wongisaac', 'Hair', '&', 'Makeup:', '@larryyeo', '&', '@oohllama', 'Jewellery', '&', 'Wardrobe:', '@chanelofficial', 'Model:', '@malisiri', 'c/o', '@basicmodels']","['chanelofficial', 'csasadnra', 'jeremykieran', 'minhuahahaha', 'telescopesg', 'bagaholicboy', 'wongisaac', 'larryyeo', 'oohllama', 'chanelofficial', 'malisiri', 'basicmodels']"
https://www.instagram.com/p/Bt3U4VcDPw5/,"Whoever said three’s a crowd obviously haven’t partied with this @fendi threesome. 3 sizes, 6 colours, meet the new #FendiBaguette. #readaboutitontheblog",30,847.0,2019-02-14T13:49:40.000Z,738,"['Whoever', 'said', 'three’s', 'a', 'crowd', 'obviously', 'haven’t', 'partied', 'with', 'this', '@fendi', 'threesome.', '3', 'sizes,', '6', 'colours,', 'meet', 'the', 'new', '#FendiBaguette.', '#readaboutitontheblog']",['fendi']
https://www.instagram.com/p/Bt2snaSjzxX/,"The one time of year my work desk disappears and everyone stops work early. Thanks again for all your early birthday love and wishes guys, but next year please know that #diamondsmakemehappy too, ok?",45,962.0,2019-02-14T07:57:50.000Z,739,"['The', 'one', 'time', 'of', 'year', 'my', 'work', 'desk', 'disappears', 'and', 'everyone', 'stops', 'work', 'early.', 'Thanks', 'again', 'for', 'all', 'your', 'early', 'birthday', 'love', 'and', 'wishes', 'guys,', 'but', 'next', 'year', 'please', 'know', 'that', '#diamondsmakemehappy', 'too,', 'ok?']",[]
https://www.instagram.com/p/Bt2AAz3Dl0m/,"The greatest gift you can give yourself is a little bit of your own attention. Chapter 2, The Language of Love. #NOTAFLOWER #CameliaCollection #ChanelFineJewellery
-
Videography: @csasadnra, @jeremykieran & @minhuahahaha c/o @telescope.sg
Creative Direction: @bagaholicboy & @wongisaac 
Hair & Makeup: @larryyeo & @oohllama 
Jewellery & Wardrobe: @chanelofficial
Model: @malisiri c/o @basicmodels",39,948.0,2019-02-14T01:28:26.000Z,740,"['The', 'greatest', 'gift', 'you', 'can', 'give', 'yourself', 'is', 'a', 'little', 'bit', 'of', 'your', 'own', 'attention.', 'Chapter', '2,', 'The', 'Language', 'of', 'Love.', '#NOTAFLOWER', '#CameliaCollection', '#ChanelFineJewellery', '-', 'Videography:', '@csasadnra,', '@jeremykieran', '&', '@minhuahahaha', 'c/o', '@telescope.sg', 'Creative', 'Direction:', '@bagaholicboy', '&', '@wongisaac', 'Hair', '&', 'Makeup:', '@larryyeo', '&', '@oohllama', 'Jewellery', '&', 'Wardrobe:', '@chanelofficial', 'Model:', '@malisiri', 'c/o', '@basicmodels']","['csasadnra', 'jeremykieran', 'minhuahahaha', 'telescopesg', 'bagaholicboy', 'wongisaac', 'larryyeo', 'oohllama', 'chanelofficial', 'malisiri', 'basicmodels']"
https://www.instagram.com/p/Bt0udOPDnBv/,"Black like my heart. How are we liking @ysl’s new Le 61 bag that features a vintage-inspired embossed logo plaque? Also, not be confused with Celine’s Le 16 that’s a totally different bag. Discuss. #SaintLaurent",28,801.0,2019-02-13T13:35:26.000Z,741,"['Black', 'like', 'my', 'heart.', 'How', 'are', 'we', 'liking', '@ysl’s', 'new', 'Le', '61', 'bag', 'that', 'features', 'a', 'vintage-inspired', 'embossed', 'logo', 'plaque?', 'Also,', 'not', 'be', 'confused', 'with', 'Celine’s', 'Le', '16', 'that’s', 'a', 'totally', 'different', 'bag.', 'Discuss.', '#SaintLaurent']",['ysls']
https://www.instagram.com/p/BtyMg1cj_zm/,The best time for new beginnings is now. #BurberrySpringSummer19 #TheTBbag,14,795.0,2019-02-12T14:00:21.000Z,742,"['The', 'best', 'time', 'for', 'new', 'beginnings', 'is', 'now.', '#BurberrySpringSummer19', '#TheTBbag']",[]
https://www.instagram.com/p/Btvn3PTjF9a/,"It was truly a labour of love to bring to you the ‘language of love’ with @chanelofficial. Chapter 1: Actions don’t always speak louder than words. Enjoy... #ChanelFineJewellery #ChanelWatches
-
Videography: @csasadnra, @jeremykieran & @minhuahahaha c/o @telescope.sg
Creative Direction: @bagaholicboy & @wongisaac 
Hair & Makeup: @larryyeo & @oohllama 
Jewellery & Wardrobe: @chanelofficial
Model: @malisiri c/o @basicmodels",32,778.0,2019-02-11T14:04:11.000Z,743,"['It', 'was', 'truly', 'a', 'labour', 'of', 'love', 'to', 'bring', 'to', 'you', 'the', '‘language', 'of', 'love’', 'with', '@chanelofficial.', 'Chapter', '1:', 'Actions', 'don’t', 'always', 'speak', 'louder', 'than', 'words.', 'Enjoy...', '#ChanelFineJewellery', '#ChanelWatches', '-', 'Videography:', '@csasadnra,', '@jeremykieran', '&', '@minhuahahaha', 'c/o', '@telescope.sg', 'Creative', 'Direction:', '@bagaholicboy', '&', '@wongisaac', 'Hair', '&', 'Makeup:', '@larryyeo', '&', '@oohllama', 'Jewellery', '&', 'Wardrobe:', '@chanelofficial', 'Model:', '@malisiri', 'c/o', '@basicmodels']","['chanelofficial', 'csasadnra', 'jeremykieran', 'minhuahahaha', 'telescopesg', 'bagaholicboy', 'wongisaac', 'larryyeo', 'oohllama', 'chanelofficial', 'malisiri', 'basicmodels']"
https://www.instagram.com/p/BtlUJFgDjM9/,"Last but not least, here are some head-turners for those who want a bag that’s a tad more unique, all of which can be found via @netaporter. Now for the giveaway. You already liked and tagged 3 friends for the first 2 videos, now do it for this as well, and stay tuned for the final update. Trust me, it will be worth it. #NETAPORTER #包包小子过新年 #readaboutitontheblog",433,711.0,2019-02-07T14:02:14.000Z,744,"['Last', 'but', 'not', 'least,', 'here', 'are', 'some', 'head-turners', 'for', 'those', 'who', 'want', 'a', 'bag', 'that’s', 'a', 'tad', 'more', 'unique,', 'all', 'of', 'which', 'can', 'be', 'found', 'via', '@netaporter.', 'Now', 'for', 'the', 'giveaway.', 'You', 'already', 'liked', 'and', 'tagged', '3', 'friends', 'for', 'the', 'first', '2', 'videos,', 'now', 'do', 'it', 'for', 'this', 'as', 'well,', 'and', 'stay', 'tuned', 'for', 'the', 'final', 'update.', 'Trust', 'me,', 'it', 'will', 'be', 'worth', 'it.', '#NETAPORTER', '#包包小子过新年', '#readaboutitontheblog']",['netaporter']
https://www.instagram.com/p/BtkJXcrD0Zk/,"If classic bags are more your thing, here’s a selection of greats you’ll find now at @netaporter. And for those new to this, the giveaway is still ongoing. Just like this video and tag 3 friends as well here (do the same for the previous vid) and sit tight for more updates. There will be 6 winners in all. Good luck! #NETAPORTER #包包小子过新年 #readaboutitontheblog",481,717.0,2019-02-07T03:06:06.000Z,745,"['If', 'classic', 'bags', 'are', 'more', 'your', 'thing,', 'here’s', 'a', 'selection', 'of', 'greats', 'you’ll', 'find', 'now', 'at', '@netaporter.', 'And', 'for', 'those', 'new', 'to', 'this,', 'the', 'giveaway', 'is', 'still', 'ongoing.', 'Just', 'like', 'this', 'video', 'and', 'tag', '3', 'friends', 'as', 'well', 'here', '(do', 'the', 'same', 'for', 'the', 'previous', 'vid)', 'and', 'sit', 'tight', 'for', 'more', 'updates.', 'There', 'will', 'be', '6', 'winners', 'in', 'all.', 'Good', 'luck!', '#NETAPORTER', '#包包小子过新年', '#readaboutitontheblog']",['netaporter']
https://www.instagram.com/p/Bthny0Vjso7/,"A firm believer in putting your red packet haul to good use, here are some under-the-radar brands you’ll find now at @netaporter. And remember the massive giveaway I was talking about? You can start right now by liking this video, tagging 3 friends and wait for more updates. Have fun! #NETAPORTER #包包小子过新年 #readaboutitontheblog",485,918.0,2019-02-06T03:33:12.000Z,746,"['A', 'firm', 'believer', 'in', 'putting', 'your', 'red', 'packet', 'haul', 'to', 'good', 'use,', 'here', 'are', 'some', 'under-the-radar', 'brands', 'you’ll', 'find', 'now', 'at', '@netaporter.', 'And', 'remember', 'the', 'massive', 'giveaway', 'I', 'was', 'talking', 'about?', 'You', 'can', 'start', 'right', 'now', 'by', 'liking', 'this', 'video,', 'tagging', '3', 'friends', 'and', 'wait', 'for', 'more', 'updates.', 'Have', 'fun!', '#NETAPORTER', '#包包小子过新年', '#readaboutitontheblog']",['netaporter']
https://www.instagram.com/p/BtfPhEjj3SW/,"Coz I’m super extra when it comes to the Lunar New Year, here’s wishing one and all again #花开富贵, #如意吉祥! Huat ah! #包包小子过新年",34,807.0,2019-02-05T05:21:01.000Z,747,"['Coz', 'I’m', 'super', 'extra', 'when', 'it', 'comes', 'to', 'the', 'Lunar', 'New', 'Year,', 'here’s', 'wishing', 'one', 'and', 'all', 'again', '#花开富贵,', '#如意吉祥!', 'Huat', 'ah!', '#包包小子过新年']",[]
https://www.instagram.com/p/Btdi4adjgq4/,"Before everyone here lapses into a food coma, here’s wishing each and everyone one of you a very porksperous Lunar New Year, one that’s filled with big huat and even more bags in the year ahead! Also, massive giveaway coming up so keep your eyes peeled, ok? #包包小子过新年 #猪你新年快乐",98,1028.0,2019-02-04T13:35:11.000Z,748,"['Before', 'everyone', 'here', 'lapses', 'into', 'a', 'food', 'coma,', 'here’s', 'wishing', 'each', 'and', 'everyone', 'one', 'of', 'you', 'a', 'very', 'porksperous', 'Lunar', 'New', 'Year,', 'one', 'that’s', 'filled', 'with', 'big', 'huat', 'and', 'even', 'more', 'bags', 'in', 'the', 'year', 'ahead!', 'Also,', 'massive', 'giveaway', 'coming', 'up', 'so', 'keep', 'your', 'eyes', 'peeled,', 'ok?', '#包包小子过新年', '#猪你新年快乐']",[]
https://www.instagram.com/p/BtcTk_Wjilq/,These are the golden days. #Fendi #comingsoon,22,748.0,2019-02-04T01:58:47.000Z,749,"['These', 'are', 'the', 'golden', 'days.', '#Fendi', '#comingsoon']",[]
https://www.instagram.com/p/BtZ4GBMDiAN/,"Huat’s your fave? Part 3. #包包小子过新年 Also, one more thing. Because there’s no way I can possibly use all the red packets I’ve received (thank you all, by the way), I will be mailing out assorted red packets to you guys tomorrow. If you want a pack, just comment below. #sharingiscaring",308,1234.0,2019-02-03T03:20:09.000Z,750,"['Huat’s', 'your', 'fave?', 'Part', '3.', '#包包小子过新年', 'Also,', 'one', 'more', 'thing.', 'Because', 'there’s', 'no', 'way', 'I', 'can', 'possibly', 'use', 'all', 'the', 'red', 'packets', 'I’ve', 'received', '(thank', 'you', 'all,', 'by', 'the', 'way),', 'I', 'will', 'be', 'mailing', 'out', 'assorted', 'red', 'packets', 'to', 'you', 'guys', 'tomorrow.', 'If', 'you', 'want', 'a', 'pack,', 'just', 'comment', 'below.', '#sharingiscaring']",[]
https://www.instagram.com/p/BtVwk8hjmWD/,Huat’s your fave? Part 2. #包包小子过新年,38,1103.0,2019-02-01T12:57:30.000Z,751,"['Huat’s', 'your', 'fave?', 'Part', '2.', '#包包小子过新年']",[]
https://www.instagram.com/p/BtNgHF-DhLK/,Huat’s your fave? #包包小子过新年,51,1154.0,2019-01-29T07:59:42.000Z,752,"['Huat’s', 'your', 'fave?', '#包包小子过新年']",[]
https://www.instagram.com/p/BtLkKi3jupf/,Thinking of you keeps me awake. Dreaming of you keeps me asleep. #sakura,20,1213.0,2019-01-28T13:56:38.000Z,753,"['Thinking', 'of', 'you', 'keeps', 'me', 'awake.', 'Dreaming', 'of', 'you', 'keeps', 'me', 'asleep.', '#sakura']",[]
https://www.instagram.com/p/BtI97UqD63O/,Marie Kondo said to only keep things that ‘spark joy’ so I gathered up all my stuff and got rid of her book.,130,1443.0,2019-01-27T13:44:02.000Z,754,"['Marie', 'Kondo', 'said', 'to', 'only', 'keep', 'things', 'that', '‘spark', 'joy’', 'so', 'I', 'gathered', 'up', 'all', 'my', 'stuff', 'and', 'got', 'rid', 'of', 'her', 'book.']",[]
https://www.instagram.com/p/BtBJxFIB0OL/,"Limited to just 55 pieces, this is one of @chanelofficial’s timepieces made specially for #BaselWorld2019, the black on black on black Première Rock Édition Noire that features ADLC-treated steel case, black-lacquered dial and single diamond set in the crown. Sexy. #ChanelWatches",13,995.0,2019-01-24T12:53:34.000Z,755,"['Limited', 'to', 'just', '55', 'pieces,', 'this', 'is', 'one', 'of', '@chanelofficial’s', 'timepieces', 'made', 'specially', 'for', '#BaselWorld2019,', 'the', 'black', 'on', 'black', 'on', 'black', 'Première', 'Rock', 'Édition', 'Noire', 'that', 'features', 'ADLC-treated', 'steel', 'case,', 'black-lacquered', 'dial', 'and', 'single', 'diamond', 'set', 'in', 'the', 'crown.', 'Sexy.', '#ChanelWatches']",['chanelofficials']
https://www.instagram.com/p/Bs-z4xaDswc/,"What you’ll find at the end of this yellow brick road, @virgilabloh for @louisvuitton’s Monogram Taurillon bags that come in basic and bright hues. Now available in boutiques. #LVSingapore",13,675.0,2019-01-23T15:05:23.000Z,756,"['What', 'you’ll', 'find', 'at', 'the', 'end', 'of', 'this', 'yellow', 'brick', 'road,', '@virgilabloh', 'for', '@louisvuitton’s', 'Monogram', 'Taurillon', 'bags', 'that', 'come', 'in', 'basic', 'and', 'bright', 'hues.', 'Now', 'available', 'in', 'boutiques.', '#LVSingapore']","['virgilabloh', 'louisvuittons']"
https://www.instagram.com/p/Bs93KVDjFxJ/,"The gem of @virgilabloh’s debut collection for @louisvuitton, the unicorn-approved shimmering rainbow-hued Prism Keepall. #LVSingapore",13,586.0,2019-01-23T06:15:00.000Z,757,"['The', 'gem', 'of', '@virgilabloh’s', 'debut', 'collection', 'for', '@louisvuitton,', 'the', 'unicorn-approved', 'shimmering', 'rainbow-hued', 'Prism', 'Keepall.', '#LVSingapore']","['virgilablohs', 'louisvuitton']"
https://www.instagram.com/p/Bs9UGtPjvmN/,The classic monogram given @virgilabloh’a signature twist. Now available at @louisvuitton boutiques. #LVSingapore #readaboutitontheblog,26,796.0,2019-01-23T01:08:03.000Z,758,"['The', 'classic', 'monogram', 'given', '@virgilabloh’a', 'signature', 'twist.', 'Now', 'available', 'at', '@louisvuitton', 'boutiques.', '#LVSingapore', '#readaboutitontheblog']","['virgilabloha', 'louisvuitton']"
https://www.instagram.com/p/Bsson4DDWcr/,Oldie but goodie. And still my fave. #LVSingapore,9,884.0,2019-01-16T13:39:08.000Z,759,"['Oldie', 'but', 'goodie.', 'And', 'still', 'my', 'fave.', '#LVSingapore']",[]
https://www.instagram.com/p/BspKp3qjCFq/,"The future is @fendi. The Baguette is back and now for men, trunks are love and that collaboration with @yoshidakaban.official is pure genius. Street style done smart. #Fendi 📸 @nowfashion",75,1304.0,2019-01-15T05:19:33.000Z,760,"['The', 'future', 'is', '@fendi.', 'The', 'Baguette', 'is', 'back', 'and', 'now', 'for', 'men,', 'trunks', 'are', 'love', 'and', 'that', 'collaboration', 'with', '@yoshidakaban.official', 'is', 'pure', 'genius.', 'Street', 'style', 'done', 'smart.', '#Fendi', '📸', '@nowfashion']","['fendi', 'yoshidakabanofficial', 'nowfashion']"
https://www.instagram.com/p/Bsac2NOjp-4/,"Another piece that will definitely ‘spark joy’ from @dior’s #DiorSS19 collection by @mariagraziachiuri, the new #DiorSaddle belt bag that can be worn around the waist with the accompanying canvas strap. Or add the sling and wear it across the body. Such joy! #Dior",32,1131.0,2019-01-09T12:09:55.000Z,761,"['Another', 'piece', 'that', 'will', 'definitely', '‘spark', 'joy’', 'from', '@dior’s', '#DiorSS19', 'collection', 'by', '@mariagraziachiuri,', 'the', 'new', '#DiorSaddle', 'belt', 'bag', 'that', 'can', 'be', 'worn', 'around', 'the', 'waist', 'with', 'the', 'accompanying', 'canvas', 'strap.', 'Or', 'add', 'the', 'sling', 'and', 'wear', 'it', 'across', 'the', 'body.', 'Such', 'joy!', '#Dior']","['diors', 'mariagraziachiuri']"
https://www.instagram.com/p/BsZdM1VjRIg/,"Definitely not part of the first wave that will be launched this Friday at @dior @ion_orchard and @marinabaysands, but it is another #DiorSS19 piece worth putting yourself on the wait list for. Beautiful leather duffle with delicate cut-outs that’s completed with canvas pouches printed with bees. Very cute! #Dior",43,1445.0,2019-01-09T02:53:45.000Z,762,"['Definitely', 'not', 'part', 'of', 'the', 'first', 'wave', 'that', 'will', 'be', 'launched', 'this', 'Friday', 'at', '@dior', '@ion_orchard', 'and', '@marinabaysands,', 'but', 'it', 'is', 'another', '#DiorSS19', 'piece', 'worth', 'putting', 'yourself', 'on', 'the', 'wait', 'list', 'for.', 'Beautiful', 'leather', 'duffle', 'with', 'delicate', 'cut-outs', 'that’s', 'completed', 'with', 'canvas', 'pouches', 'printed', 'with', 'bees.', 'Very', 'cute!', '#Dior']","['dior', 'ionorchard', 'marinabaysands']"
https://www.instagram.com/p/BsXakSOjteY/,"New for #DiorSS19, the embroidered ‘kaleidoscope’ @dior Book Tote with matching sandals just for the ladies... #Dior",48,1349.0,2019-01-08T07:52:16.000Z,763,"['New', 'for', '#DiorSS19,', 'the', 'embroidered', '‘kaleidoscope’', '@dior', 'Book', 'Tote', 'with', 'matching', 'sandals', 'just', 'for', 'the', 'ladies...', '#Dior']",['dior']
https://www.instagram.com/p/BsVgANQDIBS/,First giant 🐝 sighting in Hong Kong. #Dior,14,696.0,2019-01-07T14:01:17.000Z,764,"['First', 'giant', '🐝', 'sighting', 'in', 'Hong', 'Kong.', '#Dior']",[]
https://www.instagram.com/p/BsSIpDuDL4t/,Because we’ll be needing all the huat we can get this year... #manekineko #doubletapformaximumhuat,44,1687.0,2019-01-06T06:39:26.000Z,765,"['Because', 'we’ll', 'be', 'needing', 'all', 'the', 'huat', 'we', 'can', 'get', 'this', 'year...', '#manekineko', '#doubletapformaximumhuat']",[]
https://www.instagram.com/p/BsNwmKXji16/,"For those who asked, this is how big @dior’s leather pouch is, this is a comparison beside the Oblique one. The next size up is a bum bag, then the biggest one would be the one what you wear in front of the body. #DiorCruise #comingsoon",33,1141.0,2019-01-04T13:52:21.000Z,766,"['For', 'those', 'who', 'asked,', 'this', 'is', 'how', 'big', '@dior’s', 'leather', 'pouch', 'is,', 'this', 'is', 'a', 'comparison', 'beside', 'the', 'Oblique', 'one.', 'The', 'next', 'size', 'up', 'is', 'a', 'bum', 'bag,', 'then', 'the', 'biggest', 'one', 'would', 'be', 'the', 'one', 'what', 'you', 'wear', 'in', 'front', 'of', 'the', 'body.', '#DiorCruise', '#comingsoon']",['diors']
https://www.instagram.com/p/BsLHr-DjLaS/,"It’s beginning to feel like the Lunar New Year now these festive puppies have been delivered. Made them much bigger this year too, in red and pink, for maximum huat. You guys approve? #包包小子过新年",216,1442.0,2019-01-03T13:16:24.000Z,767,"['It’s', 'beginning', 'to', 'feel', 'like', 'the', 'Lunar', 'New', 'Year', 'now', 'these', 'festive', 'puppies', 'have', 'been', 'delivered.', 'Made', 'them', 'much', 'bigger', 'this', 'year', 'too,', 'in', 'red', 'and', 'pink,', 'for', 'maximum', 'huat.', 'You', 'guys', 'approve?', '#包包小子过新年']",[]
https://www.instagram.com/p/BsCqFeAjcz_/,"‘Every end is a new beginning’. And with this I dedicate my last post of the year (unless I get drunk later and start posting nonsense) to each and everyone of you. Because without this community of bag-loving, shopping-obsessed and surprisingly kind souls (ahem), this platform (and I) wouldn’t exist. Thanks again guys and have a great 2019 to come! #Bagaholicboy",57,849.0,2018-12-31T06:23:49.000Z,768,"['‘Every', 'end', 'is', 'a', 'new', 'beginning’.', 'And', 'with', 'this', 'I', 'dedicate', 'my', 'last', 'post', 'of', 'the', 'year', '(unless', 'I', 'get', 'drunk', 'later', 'and', 'start', 'posting', 'nonsense)', 'to', 'each', 'and', 'everyone', 'of', 'you.', 'Because', 'without', 'this', 'community', 'of', 'bag-loving,', 'shopping-obsessed', 'and', 'surprisingly', 'kind', 'souls', '(ahem),', 'this', 'platform', '(and', 'I)', 'wouldn’t', 'exist.', 'Thanks', 'again', 'guys', 'and', 'have', 'a', 'great', '2019', 'to', 'come!', '#Bagaholicboy']",[]
https://www.instagram.com/p/Br-U2z6Df29/,A forever classic? Or one that has past its prime? What say you? #FaureLePage,63,1056.0,2018-12-29T14:01:21.000Z,769,"['A', 'forever', 'classic?', 'Or', 'one', 'that', 'has', 'past', 'its', 'prime?', 'What', 'say', 'you?', '#FaureLePage']",[]
https://www.instagram.com/p/BrmkmmgDcit/,"Ok guys, you know what do. Tell me which key tag you want, I’ll pop in a pair of buttons as well, and hopefully those in Singapore will get it before Christmas. Because #sharingiscaring, because #christmasiscoming, because #Bagaholicboy.",211,889.0,2018-12-20T08:37:11.000Z,770,"['Ok', 'guys,', 'you', 'know', 'what', 'do.', 'Tell', 'me', 'which', 'key', 'tag', 'you', 'want,', 'I’ll', 'pop', 'in', 'a', 'pair', 'of', 'buttons', 'as', 'well,', 'and', 'hopefully', 'those', 'in', 'Singapore', 'will', 'get', 'it', 'before', 'Christmas.', 'Because', '#sharingiscaring,', 'because', '#christmasiscoming,', 'because', '#Bagaholicboy.']",[]
https://www.instagram.com/p/BrkKd6KDfQt/,"Be the life of the party with the #GGMarmont shoulder bag that comes in a vibrant mix of fuchsia, pink and red. #GucciGift #readaboutitontheblog 📸 @gucci",16,751.0,2018-12-19T10:10:19.000Z,771,"['Be', 'the', 'life', 'of', 'the', 'party', 'with', 'the', '#GGMarmont', 'shoulder', 'bag', 'that', 'comes', 'in', 'a', 'vibrant', 'mix', 'of', 'fuchsia,', 'pink', 'and', 'red.', '#GucciGift', '#readaboutitontheblog', '📸', '@gucci']",['gucci']
https://www.instagram.com/p/BrjQcwTDE36/,"Wear the #GGMarmont belt bag high on your waist, low on the hip or even as a cross body bag, the choice is all yours. #GucciGift #readaboutitontheblog 📸 @gucci",22,944.0,2018-12-19T01:43:21.000Z,772,"['Wear', 'the', '#GGMarmont', 'belt', 'bag', 'high', 'on', 'your', 'waist,', 'low', 'on', 'the', 'hip', 'or', 'even', 'as', 'a', 'cross', 'body', 'bag,', 'the', 'choice', 'is', 'all', 'yours.', '#GucciGift', '#readaboutitontheblog', '📸', '@gucci']",['gucci']
https://www.instagram.com/p/Brh3SqLj_1y/,The Interlocking G Horsebit is clearly the star of these laminated bags and leather card cases that’s part of the #GucciGift collection. #readaboutitontheblog 📸 @gucci,36,913.0,2018-12-18T12:44:17.000Z,773,"['The', 'Interlocking', 'G', 'Horsebit', 'is', 'clearly', 'the', 'star', 'of', 'these', 'laminated', 'bags', 'and', 'leather', 'card', 'cases', 'that’s', 'part', 'of', 'the', '#GucciGift', 'collection.', '#readaboutitontheblog', '📸', '@gucci']",['gucci']
https://www.instagram.com/p/Brb9IGljxDd/,Sunday feels... #Hereu #NETAPORTER,8,644.0,2018-12-16T05:39:49.000Z,774,"['Sunday', 'feels...', '#Hereu', '#NETAPORTER']",[]
https://www.instagram.com/p/BrT7FW8j_ry/,"Unless you haven’t shopped at @goyardofficial in a long while, you would have known that their gift boxes are now green with bright yellow ribbon. Are you loving it? Are you? #Goyard",58,922.0,2018-12-13T02:48:03.000Z,775,"['Unless', 'you', 'haven’t', 'shopped', 'at', '@goyardofficial', 'in', 'a', 'long', 'while,', 'you', 'would', 'have', 'known', 'that', 'their', 'gift', 'boxes', 'are', 'now', 'green', 'with', 'bright', 'yellow', 'ribbon.', 'Are', 'you', 'loving', 'it?', 'Are', 'you?', '#Goyard']",['goyardofficial']
https://www.instagram.com/p/BrRr7Ocjocs/,My kind of beautiful. #LouisVuitton #comingsoon,32,814.0,2018-12-12T05:57:06.000Z,776,"['My', 'kind', 'of', 'beautiful.', '#LouisVuitton', '#comingsoon']",[]
https://www.instagram.com/p/BrIOpNxjduV/,"All that glitters is not gold, it’s @chanelofficial. #CHANELMetiersdArt 📸 #Chanel",23,959.0,2018-12-08T13:48:05.000Z,777,"['All', 'that', 'glitters', 'is', 'not', 'gold,', 'it’s', '@chanelofficial.', '#CHANELMetiersdArt', '📸', '#Chanel']",['chanelofficial']
https://www.instagram.com/p/BrDHasUD44h/,Didn’t have a chance to walk the Brooklyn Bridge this time around coz too freaking cold so here’s a throwback to my most favourite bridge of all in NYC.,13,827.0,2018-12-06T14:08:44.000Z,778,"['Didn’t', 'have', 'a', 'chance', 'to', 'walk', 'the', 'Brooklyn', 'Bridge', 'this', 'time', 'around', 'coz', 'too', 'freaking', 'cold', 'so', 'here’s', 'a', 'throwback', 'to', 'my', 'most', 'favourite', 'bridge', 'of', 'all', 'in', 'NYC.']",[]
https://www.instagram.com/p/BrC2fTLDu-t/,"Here’s more @chanelofficial-related news for you fans out there. 19 Rue Cambon, which is at the junction of Coco Chanel’s 31 Rue Cambon has officially opened. In other words, time to mark this landmark down in your Paris itinerary as well. Who’s going soon? 📸 #Chanel",25,909.0,2018-12-06T11:40:48.000Z,779,"['Here’s', 'more', '@chanelofficial-related', 'news', 'for', 'you', 'fans', 'out', 'there.', '19', 'Rue', 'Cambon,', 'which', 'is', 'at', 'the', 'junction', 'of', 'Coco', 'Chanel’s', '31', 'Rue', 'Cambon', 'has', 'officially', 'opened.', 'In', 'other', 'words,', 'time', 'to', 'mark', 'this', 'landmark', 'down', 'in', 'your', 'Paris', 'itinerary', 'as', 'well.', 'Who’s', 'going', 'soon?', '📸', '#Chanel']",['chanelofficialrelated']
