Name,Brand,Price,Picture,Category,Availability
  MONO COUSSIN GM , Louis Vuitton,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18996_5_.jpg,Handbags,Available
  EPI BIFACE , Louis Vuitton,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18994_1_.jpg,Handbags,Available
  HERBAG CABAS PM GHW , Hermes,2500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18991_7_.jpg,Handbags,Available
  VINTAGE TASSEL SHOULDER BAG , Chanel,2950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18990_6_.jpg,Handbags,Available
  VITELLO DAINO LARGE HOBO , Prada,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18985_4_.jpg,Handbags,Available
  SAFFIANO METAL TRI FOLD WALLET , Prada,450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18983_2_.jpg,Handbags,Available
  Normandy Damier Wallet , Louis Vuitton,980.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/2/0/20210708_124207_resized.jpg,Handbags,Available
  DISTRESS LEATHER MEDIUM WALLET , Chanel,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18957_2_.jpg,Handbags,Available
  Saffiano Cuir Bluette Tote Bag , Prada,1780.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20210705_154402_519.jpg,Handbags,Available
  LOU BELT BAG , YSL,1395.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18942_4_.jpg,Handbags,Available
  Soft Calf Top Handle Tote , Prada,580.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/2/0/20210630_130956_resized.jpg,Handbags,Available
  ROCKSTUD LARGE TOTE , Valentino,1350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18934_3_.jpg,Handbags,Available
  REISSUE CAMERA BAG MEDIUM , Chanel,2750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18930_4_.jpg,Handbags,Available
  NOVA CHECK MEDIUM TOTE , Burberry,450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18920_4_.jpg,Handbags,Available
  INTRECCIATO SMALL SHOULDER BAG , Bottega Veneta,1695.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18908_4_.jpg,Handbags,Available
  SUNSET MEDIUM , YSL,1950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18906_1_.jpg,Handbags,Available
  LARGE SHOULDER BAG , Fendi,1500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18903_5_.jpg,Handbags,Available
  Mini Luggage Beige Grained , Celine,1480.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20210624_155607_141.jpg,Handbags,Available
  DIONYSUS MEDIUM SHOULDER BAG , Gucci,2995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18861_6_.jpg,Handbags,Available
  KNOT LARGE HOBO , Bottega Veneta,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18859_4_.jpg,Handbags,Available
  SOHO MEDIUM CAMERA BAG , Gucci,1095.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18855_4_.jpg,Handbags,Available
  MIKY LARGE , Tods,550.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18847_3_.jpg,Handbags,Available
  MADEMOISELLE TOP HANDLE BAG , Chanel,1750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18842_3_.jpg,Handbags,Available
  EPI NOCTURNE PM , Louis Vuitton,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18839_3_.jpg,Handbags,Available
  CANAPA SHOPPING TOTE , Prada,595.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18838_5_.jpg,Handbags,Available
  EPI ALMA PM , Louis Vuitton,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18835_4_.jpg,Handbags,Available
  MADEMOISELLE MEDIUM BOWLER , Chanel,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18834_4_.jpg,Handbags,Available
  MINI LUGGAGE , Celine,1350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18833_4_.jpg,Handbags,Available
  MARCIE MEDIUM , Chloe,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18832_4_.jpg,Handbags,Available
  Amy Calf Tote Bag , Ferragamo,980.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20210616_173213_983.jpg,Handbags,Available
  Phantom Cabas Tote Bag , Celine,1399.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20210618_144207_088.jpg,Handbags,Available
  Vintage Suede Shoulder ToteBag , Chanel,1680.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20210608_182932_551.jpg,Handbags,Available
  DIOREVER MINI TOTE , Dior,2995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18771_5_.jpg,Handbags,Available
  SUNGLASSES , Dior,550.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18753_1_.jpg,Handbags,Available
  MONOGRAMOUFLAGE JASMINE , Louis Vuitton,1995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18734_4_.jpg,Handbags,Available
  ANTIGONA MEDIUM , Givenchy,1500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18726_3_.jpg,Handbags,Available
  SAFFIANO METAL TRI FOLD WALLET , Prada,195.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18725_1_.jpg,Handbags,Available
  MATELASSE TURNLOCK MEDIUM TOTE , Miu Miu,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18724_4_.jpg,Handbags,Available
  MONO GALLERIA PM , Louis Vuitton,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18712_4_.jpg,Handbags,Available
  TWIST MM , Louis Vuitton,3500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18708_4_.jpg,Handbags,Available
  BAMBOO TOP HANDLE BAG LARGE , Gucci,1750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18707_1_.jpg,Handbags,Available
  BAMBOO MEDIUM HOBO , Gucci,1750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18706_4_.jpg,Handbags,Available
  VINTAGE BRACELET GHW , Hermes,650.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18674_1_.jpg,Handbags,Available
  PERFORATED ZIPPED LARGE HOBO , YSL,895.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18666_3_.jpg,Handbags,Available
  SHOULDER BAG , Hermes,1795.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18665_6_.jpg,Handbags,Available
  DAMIER DISTRICT PM , Louis Vuitton,1295.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18654_4_.jpg,Handbags,Available
  HORIZONTAL SEQUINS MEDIUM FLAP , Chanel,7350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18620_4_.jpg,Handbags,Available
  Mini Pandora Sling , Givenchy,880.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20210421_170035_544.jpg,Handbags,Available
  MONO REVERSE KABUKI SARAH WALLET , Louis Vuitton,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18597_4_.jpg,Handbags,Available
  EPI COSMETIC POUCH PM , Louis Vuitton,695.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18527_6_.jpg,Handbags,Available
  Empreinte Secrete Zip Wallet , Louis Vuitton,950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20210406_165258_790.jpg,Handbags,Available
  SERBUGA BI FOLD LONG WALLET , Chanel,695.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18489_2_.jpg,Handbags,Available
  QUILTED CAVIAR MEDIUM HOBO , Chanel,2795.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18480_5_.jpg,Handbags,Available
  GG HOBO , Gucci,1050.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18462_4_.jpg,Handbags,Available
  CASSANDRA MEDIUM , YSL,2250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18449_4_.jpg,Handbags,Available
  MONO PALLAS CHAIN SHOPPER , Louis Vuitton,2500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18432_4_.jpg,Handbags,Available
  MONOGRAMME ZIP AROUND WALLET , YSL,695.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18427_4_.jpg,Handbags,Available
  Perforated Top Handle Bag , Prada,1380.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20210325_162150_361.jpg,Handbags,Available
  Croc Print Flap Magic Bag , Fendi,990.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20210324_154004_605.jpg,Handbags,Available
  MADEMOISELLE LARGE BOWLER , Chanel,2500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18409_4_.jpg,Handbags,Available
  SUKEY GG BOSTON BAG , Gucci,550.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18392_4_.jpg,Handbags,Available
  TAIGA VLADMIR , Louis Vuitton,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18375_4_.jpg,Handbags,Available
  PANAREA MEDIUM , Dior,795.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18373_5_.jpg,Handbags,Available
  BELLA CLUTCH , YSL,650.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18335_1_.jpg,Handbags,Available
  TESSUTO GAUFRE LARGE HOBO , Prada,595.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18317_4_.jpg,Handbags,Available
  MATELASSE SMALL WALLET , Miu Miu,295.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18311_1_.jpg,Handbags,Available
  ANTIGONA SMALL , Givenchy,1195.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18306_4_.jpg,Handbags,Available
  SERPENTI FOREVER SHOULDER BAG , Bvlgari,2650.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18304_5_.jpg,Handbags,Available
  GV3 SMALL , Givenchy,1995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18301_4_.jpg,Handbags,Available
  GIANT PART TIME GHW , Balenciaga,880.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18286_4_.jpg,Handbags,Available
  PATENT LARGE SHOULDER BAG , Chanel,2950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18214_4_.jpg,Handbags,Available
  LOCKME BACKPACK , Louis Vuitton,2450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18179_4_.jpg,Handbags,Available
  DOUDOUNE NYLON BACKPACK , Chanel,3250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18142b_2_.jpg,Handbags,Available
  LARGE EMOTICON SHOPPING BAG , Chanel,2395.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18141_4_.jpg,Handbags,Available
  EPI SAC MONTAIGNE , Louis Vuitton,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18116_3_.jpg,Handbags,Available
  ALEXA HOBO , Mulberry,495.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe18078_3_.jpg,Handbags,Available
  TOFU , Gucci,350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe179991_3_.jpg,Handbags,Available
  LAZO MINI , Loewe,1500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17953_3_.jpg,Handbags,Available
  Micro Luggage , Celine,1580.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20201218_172758_722.jpg,Handbags,Available
  Quilted Bowling Bag , Chanel,1599.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20201217_131224_208.jpg,Handbags,Available
  CITY KNOB FLAP , Bottega Veneta,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17932_1_.jpg,Handbags,Available
  EMPREINTE SPEEDY BAND 30 , Louis Vuitton,1750.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17922_3_.jpg,Handbags,Available
  ACCESSORY POCHETTE , Louis Vuitton,795.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17895a_1_.jpg,Handbags,Available
  PEEKABOO MEDIUM , Fendi,3950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17875_1_.jpg,Handbags,Available
  PEEKABOO SELLERIA MEDIUM , Fendi,4150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17874_1_.jpg,Handbags,Available
  SILK IN LONG WALLET EPSOM , Hermes,850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17763_4_.jpg,Handbags,Available
  Nylon Small Bow Zip Pouch , Prada,260.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/2/0/20201109_175009_prada_1.jpg,Handbags,Available
  STRAP YOU 90CM , Fendi,550.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17666_1_.jpg,Handbags,Available
  PEEKABOO MEDIUM , Fendi,3350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17665_3_.jpg,Handbags,Available
  MONO JOSH BACKPACK , Louis Vuitton,1895.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17607_1_.jpg,Handbags,Available
  Saffiano Cuir Double Tote Bag , Prada,1680.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp17591a.jpg,Handbags,Available
  MAHINA HINA PM , Louis Vuitton,3500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17554_3_.jpg,Handbags,Available
  FW 13/14 SARAH CHAIN WALLET , Louis Vuitton,1395.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17440_1_.jpg,Handbags,Available
  EMBOSSED MINI VANITY CASE , Loewe,295.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17325_1_.jpg,Handbags,Available
  REISSUE 227 RHW , Chanel,4995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17301_3_.jpg,Handbags,Available
  HOLLYWOOD ACCORDION , Chanel,2250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17300_4_.jpg,Handbags,Available
  VELA COSMETIC POUCH , Prada,195.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17263_3_.jpg,Handbags,Available
  ARTICLES DE VOYAGE ZIPPY WALLET , Louis Vuitton,450.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17253_3_.jpg,Handbags,Available
  INTRECCIATO BI FOLD LONG WALLET , Bottega Veneta,395.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17252_1_.jpg,Handbags,Available
  VITELLO DAINO LARGE ZIP TOTE , Prada,895.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17224_1_.jpg,Handbags,Available
  SELLERIA LONG WALLET , Fendi,950.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17147_1_.jpg,Handbags,Available
  BI FOLD WALLET , Fendi,500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17145_1_.jpg,Handbags,Available
  CERVO MEDIUM HOBO , Prada,695.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17116_4_.jpg,Handbags,Available
  MONO PALLAS , Louis Vuitton,1795.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17108_3_.jpg,Handbags,Available
  OLIMPIA BABY , Bottega Veneta,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17031_2_.jpg,Handbags,Available
  TOP HANDLE SMALL BAG , Valentino,1150.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe17027_1_.jpg,Handbags,Available
  Alexander Mcqueen Gold Ring , Others,199.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20200630_212038_251.jpg,Handbags,Available
  Alenander Mqueen Skull GoldRing , Others,250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/i/m/img_20200630_213112_761.jpg,Handbags,Available
  SYLVIE MEDIUM TOP HANDLE BAG , Gucci,2850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe16957_1_.jpg,Handbags,Available
  DOUBLE ZIP LARGE TOTE , Bottega Veneta,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe16950_5_.jpg,Handbags,Available
  INTRECCIATO BOSTON BAG , Bottega Veneta,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe16949_5_.jpg,Handbags,Available
  SAFFIANO LUX LARGE TOTE , Prada,995.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe16921_1_.jpg,Handbags,Available
  MAHINA L , Louis Vuitton,1500.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16837-02.jpg,Handbags,Available
  AMERICA'S CUP ST TROPEZ BACKPACK , Louis Vuitton,1350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16799-02.jpg,Handbags,Available
  TRANSPARENT PVC OMBRE LARGE FLAP , Chanel,1680.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-xxxxx-01_1.jpg,Handbags,Available
  SAFFIANO METAL ZIPPY WALLET , Prada,350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16737-02.jpg,Handbags,Available
  Bearn Wallet , Hermes,1480.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-16653-02.jpg,Handbags,Available
  Supreme Web Long Zip Wallet , Gucci,580.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-15885-2_1.jpg,Handbags,Available
  INTRECCIATO SMALL WALLET , Bottega Veneta,295.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16557-02.jpg,Handbags,Available
  BRILLIANT ZIPPY WALLET SHW , Chanel,895.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16539-02.jpg,Handbags,Available
  SAFFIANO METAL ZIPPY WALLET , Prada,295.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16537-02.jpg,Handbags,Available
  AZAP WALLET EPSOM W LUCKY STRAP , Hermes,2350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16496-02.jpg,Handbags,Available
  SAFFIANO LUX DOUBLE ZIP TOTE , Prada,850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16376-02.jpg,Handbags,Available
  ROMA SMALL , Bottega Veneta,1850.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe16366_1_.jpg,Handbags,Available
  ZIPPY WALLET , Ferragamo,295.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16300-1_1_.jpg,Handbags,Available
  SAFFIANO CUIR TWIN TOTE , Prada,1250.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe-16294-2.jpg,Handbags,Available
  MEDIUM SHOPPING TOTE , Bottega Veneta,1350.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/f/e/fe16264_1_.jpg,Handbags,Available
  Pearl Bag Charm , Dior,220.0,https://www.madammilan.com.sg/media/catalog/product/cache/13/small_image/200x200/9df78eab33525d08d6e5fb8d27136e95/r/p/rp-16171-2.jpg,Handbags,Available
